patient_num,z,x,y
93,116,0,51
93,116,0,102
93,116,0,153
93,116,0,204
93,116,0,255
93,116,51,0
93,116,51,51
93,116,51,102
93,116,51,153
93,116,51,204
93,116,51,255
93,116,102,0
93,116,102,51
93,116,102,102
93,116,102,153
93,116,102,204
93,116,102,255
93,116,153,0
93,116,153,51
93,116,153,102
93,116,153,153
93,116,153,204
93,116,153,255
93,116,204,0
93,116,204,51
93,116,204,102
93,116,204,153
93,116,204,204
93,116,204,255
93,116,255,0
93,116,255,51
93,116,255,102
93,116,255,153
93,116,255,204
93,139,0,0
93,139,0,51
93,139,0,102
93,139,0,153
93,139,0,204
93,139,0,255
93,139,51,0
93,139,51,51
93,139,51,102
93,139,51,153
93,139,51,204
93,139,51,255
93,139,102,0
93,139,102,51
93,139,102,102
93,139,102,153
93,139,102,204
93,139,102,255
93,139,153,0
93,139,153,51
93,139,153,102
93,139,153,153
93,139,153,204
93,139,153,255
93,139,204,0
93,139,204,51
93,139,204,102
93,139,204,153
93,139,204,204
93,139,204,255
93,139,255,0
93,139,255,51
93,139,255,102
93,139,255,153
93,139,255,204
93,139,255,255
93,162,0,0
93,162,0,51
93,162,0,102
93,162,0,153
93,162,0,204
93,162,0,255
93,162,51,0
93,162,51,51
93,162,51,102
93,162,51,153
93,162,51,204
93,162,51,255
93,162,102,0
93,162,102,51
93,162,102,102
93,162,102,153
93,162,102,204
93,162,102,255
93,162,153,0
93,162,153,51
93,162,153,102
93,162,153,153
93,162,153,204
93,162,153,255
93,162,204,0
93,162,204,51
93,162,204,102
93,162,204,153
93,162,204,204
93,162,204,255
93,162,255,0
93,162,255,51
93,162,255,102
93,162,255,153
93,162,255,204
93,162,255,255
93,185,0,0
93,185,0,51
93,185,0,102
93,185,0,153
93,185,0,204
93,185,0,255
93,185,51,0
93,185,51,51
93,185,51,102
93,185,51,153
93,185,51,204
93,185,51,255
93,185,102,0
93,185,102,51
93,185,102,102
93,185,102,153
93,185,102,204
93,185,102,255
93,185,153,0
93,185,153,51
93,185,153,102
93,185,153,153
93,185,153,204
93,185,153,255
93,185,204,0
93,185,204,51
93,185,204,102
93,185,204,153
93,185,204,204
93,185,204,255
93,185,255,0
93,185,255,51
93,185,255,102
93,185,255,153
93,185,255,204
93,208,0,0
93,208,0,51
93,208,0,102
93,208,0,153
93,208,0,204
93,208,0,255
93,208,51,0
93,208,51,51
93,208,51,102
93,208,51,153
93,208,51,204
93,208,51,255
93,208,102,0
93,208,102,51
93,208,102,102
93,208,102,153
93,208,102,204
93,208,102,255
93,208,153,0
93,208,153,51
93,208,153,102
93,208,153,153
93,208,153,204
93,208,153,255
93,208,204,0
93,208,204,51
93,208,204,102
93,208,204,153
93,208,204,204
93,208,204,255
93,208,255,0
93,208,255,51
93,208,255,102
93,208,255,153
93,208,255,204
93,208,255,255
93,231,0,0
93,231,0,51
93,231,0,102
93,231,0,153
93,231,51,0
93,231,51,51
93,231,51,102
93,231,51,153
93,231,102,0
93,231,102,51
93,231,102,102
93,231,102,153
93,231,153,0
93,231,153,51
93,231,153,102
93,231,153,153
93,231,204,0
93,231,204,51
93,231,204,102
93,231,204,153
93,231,255,0
93,231,255,51
93,231,255,102
93,231,255,153
29,1,0,0
29,1,0,51
29,1,0,102
29,1,0,153
29,1,51,0
29,1,51,51
29,1,51,102
29,1,51,153
29,1,102,0
29,1,102,51
29,1,102,102
29,1,102,153
29,1,153,0
29,1,153,51
29,1,153,102
29,1,153,153
29,1,204,0
29,1,204,51
29,1,204,102
29,1,204,153
29,1,255,0
29,1,255,51
29,1,255,102
29,1,255,153
29,12,0,0
29,12,0,51
29,12,0,102
29,12,0,153
29,12,51,0
29,12,51,51
29,12,51,102
29,12,51,153
29,12,102,0
29,12,102,51
29,12,102,102
29,12,102,153
29,12,153,0
29,12,153,51
29,12,153,102
29,12,153,153
29,12,204,0
29,12,204,51
29,12,204,102
29,12,204,153
29,12,255,0
29,12,255,51
29,12,255,102
29,12,255,153
29,23,0,0
29,23,0,51
29,23,0,102
29,23,0,153
29,23,51,0
29,23,51,51
29,23,51,102
29,23,51,153
29,23,102,0
29,23,102,51
29,23,102,102
29,23,102,153
29,23,153,0
29,23,153,51
29,23,153,102
29,23,153,153
29,23,204,0
29,23,204,51
29,23,204,102
29,23,204,153
29,23,255,0
29,23,255,51
29,23,255,102
29,23,255,153
29,34,0,0
29,34,0,51
29,34,0,102
29,34,0,153
29,34,51,0
29,34,51,51
29,34,51,102
29,34,51,153
29,34,102,0
29,34,102,51
29,34,102,102
29,34,102,153
29,34,153,0
29,34,153,51
29,34,153,102
29,34,153,153
29,34,204,0
29,34,204,51
29,34,204,102
29,34,204,153
29,34,255,0
29,34,255,51
29,34,255,102
29,34,255,153
29,45,0,0
29,45,0,51
29,45,0,102
29,45,0,153
29,45,0,204
29,45,51,0
29,45,51,51
29,45,51,102
29,45,51,153
29,45,51,204
29,45,102,0
29,45,102,51
29,45,102,102
29,45,102,153
29,45,102,204
29,45,153,0
29,45,153,51
29,45,153,102
29,45,153,153
29,45,153,204
29,45,204,0
29,45,204,51
29,45,204,102
29,45,204,153
29,45,204,204
29,45,255,0
29,45,255,51
29,45,255,102
29,45,255,153
29,45,255,204
29,56,0,0
29,56,0,51
29,56,0,102
29,56,0,153
29,56,0,204
29,56,51,0
29,56,51,51
29,56,51,102
29,56,51,153
29,56,51,204
29,56,102,0
29,56,102,51
29,56,102,102
29,56,102,153
29,56,102,204
29,56,102,255
29,56,153,0
29,56,153,51
29,56,153,102
29,56,153,153
29,56,153,204
29,56,153,255
29,56,204,0
29,56,204,51
29,56,204,102
29,56,204,153
29,56,204,204
29,56,204,255
29,56,255,0
29,56,255,51
29,56,255,102
29,56,255,153
29,56,255,204
29,56,255,255
29,67,0,0
29,67,0,51
29,67,0,102
29,67,0,153
29,67,0,204
29,67,0,255
29,67,51,0
29,67,51,51
29,67,51,102
29,67,51,153
29,67,51,204
29,67,51,255
29,67,102,0
29,67,102,51
29,67,102,102
29,67,102,153
29,67,102,204
29,67,102,255
29,67,153,0
29,67,153,51
29,67,153,102
29,67,153,153
29,67,153,204
29,67,153,255
29,67,204,0
29,67,204,51
29,67,204,102
29,67,204,153
29,67,204,204
29,67,204,255
29,67,255,0
29,67,255,51
29,67,255,102
29,67,255,153
29,67,255,204
29,67,255,255
29,78,0,0
29,78,0,51
29,78,0,102
29,78,0,153
29,78,0,204
29,78,0,255
29,78,51,0
29,78,51,51
29,78,51,102
29,78,51,153
29,78,51,204
29,78,51,255
29,78,102,0
29,78,102,51
29,78,102,102
29,78,102,153
29,78,102,204
29,78,102,255
29,78,153,0
29,78,153,51
29,78,153,102
29,78,153,153
29,78,153,204
29,78,153,255
29,78,204,0
29,78,204,51
29,78,204,102
29,78,204,153
29,78,204,204
29,78,204,255
29,78,255,0
29,78,255,51
29,78,255,102
29,78,255,153
29,78,255,204
29,78,255,255
29,89,0,0
29,89,0,51
29,89,0,102
29,89,0,153
29,89,0,204
29,89,0,255
29,89,51,0
29,89,51,51
29,89,51,102
29,89,51,153
29,89,51,204
29,89,51,255
29,89,102,0
29,89,102,51
29,89,102,102
29,89,102,153
29,89,102,204
29,89,102,255
29,89,153,0
29,89,153,51
29,89,153,102
29,89,153,153
29,89,153,204
29,89,153,255
29,89,204,0
29,89,204,51
29,89,204,102
29,89,204,153
29,89,204,204
29,89,204,255
29,89,255,0
29,89,255,51
29,89,255,102
29,89,255,153
29,89,255,204
29,89,255,255
29,100,0,0
29,100,0,51
29,100,0,102
29,100,0,153
29,100,0,204
29,100,0,255
29,100,51,0
29,100,51,51
29,100,51,102
29,100,51,153
29,100,51,204
29,100,51,255
29,100,102,0
29,100,102,51
29,100,102,102
29,100,102,153
29,100,102,204
29,100,102,255
29,100,153,0
29,100,153,51
29,100,153,102
29,100,153,153
29,100,153,204
29,100,153,255
29,100,204,0
29,100,204,51
29,100,204,102
29,100,204,153
29,100,204,204
29,100,204,255
29,100,255,0
29,100,255,51
29,100,255,102
29,100,255,153
29,100,255,204
29,100,255,255
29,111,0,0
29,111,0,51
29,111,0,102
29,111,0,153
29,111,0,204
29,111,0,255
29,111,51,0
29,111,51,51
29,111,51,102
29,111,51,153
29,111,51,204
29,111,51,255
29,111,102,0
29,111,102,51
29,111,102,102
29,111,102,153
29,111,102,204
29,111,102,255
29,111,153,0
29,111,153,51
29,111,153,102
29,111,153,153
29,111,153,204
29,111,153,255
29,111,204,0
29,111,204,51
29,111,204,102
29,111,204,153
29,111,204,204
29,111,204,255
29,111,255,0
29,111,255,51
29,111,255,102
29,111,255,153
29,111,255,204
29,111,255,255
109,1,0,0
109,1,0,51
109,1,0,102
109,1,0,153
109,1,51,0
109,1,51,51
109,1,51,102
109,1,51,153
109,1,102,0
109,1,102,51
109,1,102,102
109,1,102,153
109,1,153,0
109,1,153,51
109,1,153,102
109,1,153,153
109,20,0,0
109,20,0,51
109,20,0,102
109,20,0,153
109,20,51,0
109,20,51,51
109,20,51,102
109,20,51,153
109,20,102,0
109,20,102,51
109,20,102,102
109,20,102,153
109,20,153,0
109,20,153,51
109,20,153,102
109,20,153,153
109,20,204,0
109,20,204,51
109,20,204,102
109,39,0,0
109,39,0,51
109,39,0,102
109,39,0,153
109,39,0,204
109,39,51,0
109,39,51,51
109,39,51,102
109,39,51,153
109,39,51,204
109,39,102,0
109,39,102,51
109,39,102,102
109,39,102,153
109,39,102,204
109,39,153,0
109,39,153,51
109,39,153,102
109,39,153,153
109,39,204,0
109,39,204,51
109,39,204,102
109,39,204,153
109,39,255,0
109,39,255,51
109,39,255,102
109,58,0,0
109,58,0,51
109,58,0,102
109,58,0,153
109,58,0,204
109,58,0,255
109,58,51,0
109,58,51,51
109,58,51,102
109,58,51,153
109,58,51,204
109,58,51,255
109,58,102,0
109,58,102,51
109,58,102,102
109,58,102,153
109,58,102,204
109,58,102,255
109,58,153,0
109,58,153,51
109,58,153,102
109,58,153,153
109,58,153,204
109,58,204,0
109,58,204,51
109,58,204,102
109,58,204,153
109,58,255,0
109,58,255,51
109,58,255,102
109,77,0,0
109,77,0,51
109,77,0,102
109,77,0,153
109,77,0,204
109,77,0,255
109,77,51,0
109,77,51,51
109,77,51,102
109,77,51,153
109,77,51,204
109,77,51,255
109,77,102,0
109,77,102,51
109,77,102,102
109,77,102,153
109,77,102,204
109,77,102,255
109,77,153,0
109,77,153,51
109,77,153,102
109,77,153,153
109,77,153,204
109,77,204,0
109,77,204,51
109,77,204,102
109,77,204,153
109,77,204,204
109,77,255,0
109,77,255,51
109,77,255,102
109,77,255,153
109,96,0,0
109,96,0,51
109,96,0,102
109,96,0,153
109,96,0,204
109,96,0,255
109,96,51,0
109,96,51,51
109,96,51,102
109,96,51,153
109,96,51,204
109,96,51,255
109,96,102,0
109,96,102,51
109,96,102,102
109,96,102,153
109,96,102,204
109,96,102,255
109,96,153,0
109,96,153,51
109,96,153,102
109,96,153,153
109,96,153,204
109,96,153,255
109,96,204,0
109,96,204,51
109,96,204,102
109,96,204,153
109,96,204,204
109,96,255,0
109,96,255,51
109,96,255,102
109,96,255,153
109,115,0,0
109,115,0,51
109,115,0,102
109,115,0,153
109,115,0,204
109,115,0,255
109,115,51,0
109,115,51,51
109,115,51,102
109,115,51,153
109,115,51,204
109,115,51,255
109,115,102,0
109,115,102,51
109,115,102,102
109,115,102,153
109,115,102,204
109,115,102,255
109,115,153,0
109,115,153,51
109,115,153,102
109,115,153,153
109,115,153,204
109,115,153,255
109,115,204,0
109,115,204,51
109,115,204,102
109,115,204,153
109,115,204,204
109,115,204,255
109,115,255,0
109,115,255,51
109,115,255,102
109,115,255,153
109,115,255,204
109,134,0,0
109,134,0,51
109,134,0,102
109,134,0,153
109,134,0,204
109,134,0,255
109,134,51,0
109,134,51,51
109,134,51,102
109,134,51,153
109,134,51,204
109,134,51,255
109,134,102,0
109,134,102,51
109,134,102,102
109,134,102,153
109,134,102,204
109,134,102,255
109,134,153,0
109,134,153,51
109,134,153,102
109,134,153,153
109,134,153,204
109,134,153,255
109,134,204,0
109,134,204,51
109,134,204,102
109,134,204,153
109,134,204,204
109,134,204,255
109,134,255,0
109,134,255,51
109,134,255,102
109,134,255,153
109,134,255,204
109,153,0,0
109,153,0,51
109,153,0,102
109,153,0,153
109,153,0,204
109,153,0,255
109,153,51,0
109,153,51,51
109,153,51,102
109,153,51,153
109,153,51,204
109,153,51,255
109,153,102,0
109,153,102,51
109,153,102,102
109,153,102,153
109,153,102,204
109,153,102,255
109,153,153,0
109,153,153,51
109,153,153,102
109,153,153,153
109,153,153,204
109,153,153,255
109,153,204,0
109,153,204,51
109,153,204,102
109,153,204,153
109,153,204,204
109,153,204,255
109,153,255,0
109,153,255,51
109,153,255,102
109,153,255,153
109,153,255,204
109,172,0,0
109,172,0,51
109,172,0,102
109,172,0,153
109,172,0,204
109,172,0,255
109,172,51,0
109,172,51,51
109,172,51,102
109,172,51,153
109,172,51,204
109,172,51,255
109,172,102,0
109,172,102,51
109,172,102,102
109,172,102,153
109,172,102,204
109,172,102,255
109,172,153,0
109,172,153,51
109,172,153,102
109,172,153,153
109,172,153,204
109,172,153,255
109,172,204,0
109,172,204,51
109,172,204,102
109,172,204,153
109,172,204,204
109,172,204,255
109,191,0,0
109,191,0,51
109,191,0,102
109,191,0,153
109,191,0,204
109,191,51,0
109,191,51,51
109,191,51,102
109,191,51,153
109,191,51,204
109,191,102,0
109,191,102,51
109,191,102,102
109,191,102,153
109,191,102,204
109,191,153,0
109,191,153,51
109,191,153,102
109,191,153,153
109,191,153,204
37,1,51,0
37,1,51,51
37,1,51,102
37,1,102,0
37,1,102,51
37,1,102,102
37,1,153,0
37,1,153,51
37,1,153,102
37,1,153,153
37,1,204,0
37,1,204,51
37,1,204,102
37,1,204,153
37,1,255,0
37,1,255,51
37,1,255,102
37,1,255,153
37,10,51,0
37,10,51,51
37,10,51,102
37,10,102,0
37,10,102,51
37,10,102,102
37,10,102,153
37,10,153,0
37,10,153,51
37,10,153,102
37,10,153,153
37,10,153,204
37,10,204,0
37,10,204,51
37,10,204,102
37,10,204,153
37,10,204,204
37,10,255,0
37,10,255,51
37,10,255,102
37,10,255,153
37,10,255,204
37,19,0,0
37,19,0,51
37,19,0,102
37,19,51,0
37,19,51,51
37,19,51,102
37,19,51,153
37,19,51,204
37,19,102,0
37,19,102,51
37,19,102,102
37,19,102,153
37,19,102,204
37,19,153,0
37,19,153,51
37,19,153,102
37,19,153,153
37,19,153,204
37,19,153,255
37,19,204,0
37,19,204,51
37,19,204,102
37,19,204,153
37,19,204,204
37,19,204,255
37,19,255,0
37,19,255,51
37,19,255,102
37,19,255,153
37,19,255,204
37,19,255,255
37,28,0,0
37,28,0,51
37,28,0,102
37,28,0,153
37,28,51,0
37,28,51,51
37,28,51,102
37,28,51,153
37,28,51,204
37,28,102,0
37,28,102,51
37,28,102,102
37,28,102,153
37,28,102,204
37,28,102,255
37,28,153,0
37,28,153,51
37,28,153,102
37,28,153,153
37,28,153,204
37,28,153,255
37,28,204,0
37,28,204,51
37,28,204,102
37,28,204,153
37,28,204,204
37,28,204,255
37,28,255,0
37,28,255,51
37,28,255,102
37,28,255,153
37,28,255,204
37,28,255,255
37,37,0,0
37,37,0,51
37,37,0,102
37,37,0,153
37,37,0,204
37,37,51,0
37,37,51,51
37,37,51,102
37,37,51,153
37,37,51,204
37,37,51,255
37,37,102,0
37,37,102,51
37,37,102,102
37,37,102,153
37,37,102,204
37,37,102,255
37,37,153,0
37,37,153,51
37,37,153,102
37,37,153,153
37,37,153,204
37,37,153,255
37,37,204,0
37,37,204,51
37,37,204,102
37,37,204,153
37,37,204,204
37,37,204,255
37,37,255,0
37,37,255,51
37,37,255,102
37,37,255,153
37,37,255,204
37,37,255,255
37,46,0,0
37,46,0,51
37,46,0,102
37,46,0,153
37,46,0,204
37,46,51,0
37,46,51,51
37,46,51,102
37,46,51,153
37,46,51,204
37,46,51,255
37,46,102,0
37,46,102,51
37,46,102,102
37,46,102,153
37,46,102,204
37,46,102,255
37,46,153,0
37,46,153,51
37,46,153,102
37,46,153,153
37,46,153,204
37,46,153,255
37,46,204,0
37,46,204,51
37,46,204,102
37,46,204,153
37,46,204,204
37,46,204,255
37,46,255,0
37,46,255,51
37,46,255,102
37,46,255,153
37,46,255,204
37,46,255,255
37,55,0,0
37,55,0,51
37,55,0,102
37,55,0,153
37,55,0,204
37,55,51,0
37,55,51,51
37,55,51,102
37,55,51,153
37,55,51,204
37,55,51,255
37,55,102,0
37,55,102,51
37,55,102,102
37,55,102,153
37,55,102,204
37,55,102,255
37,55,153,0
37,55,153,51
37,55,153,102
37,55,153,153
37,55,153,204
37,55,153,255
37,55,204,0
37,55,204,51
37,55,204,102
37,55,204,153
37,55,204,204
37,55,204,255
37,55,255,0
37,55,255,51
37,55,255,102
37,55,255,153
37,55,255,204
37,55,255,255
37,64,0,0
37,64,0,51
37,64,0,102
37,64,0,153
37,64,0,204
37,64,51,0
37,64,51,51
37,64,51,102
37,64,51,153
37,64,51,204
37,64,51,255
37,64,102,0
37,64,102,51
37,64,102,102
37,64,102,153
37,64,102,204
37,64,102,255
37,64,153,0
37,64,153,51
37,64,153,102
37,64,153,153
37,64,153,204
37,64,153,255
37,64,204,0
37,64,204,51
37,64,204,102
37,64,204,153
37,64,204,204
37,64,204,255
37,64,255,0
37,64,255,51
37,64,255,102
37,64,255,153
37,64,255,204
37,64,255,255
37,73,0,0
37,73,0,51
37,73,0,102
37,73,0,153
37,73,0,204
37,73,51,0
37,73,51,51
37,73,51,102
37,73,51,153
37,73,51,204
37,73,51,255
37,73,102,0
37,73,102,51
37,73,102,102
37,73,102,153
37,73,102,204
37,73,102,255
37,73,153,0
37,73,153,51
37,73,153,102
37,73,153,153
37,73,153,204
37,73,153,255
37,73,204,0
37,73,204,51
37,73,204,102
37,73,204,153
37,73,204,204
37,73,204,255
37,73,255,0
37,73,255,51
37,73,255,102
37,73,255,153
37,73,255,204
37,73,255,255
37,82,0,0
37,82,0,51
37,82,0,102
37,82,0,153
37,82,0,204
37,82,51,0
37,82,51,51
37,82,51,102
37,82,51,153
37,82,51,204
37,82,51,255
37,82,102,0
37,82,102,51
37,82,102,102
37,82,102,153
37,82,102,204
37,82,102,255
37,82,153,0
37,82,153,51
37,82,153,102
37,82,153,153
37,82,153,204
37,82,153,255
37,82,204,0
37,82,204,51
37,82,204,102
37,82,204,153
37,82,204,204
37,82,204,255
37,82,255,0
37,82,255,51
37,82,255,102
37,82,255,153
37,82,255,204
37,82,255,255
37,91,51,0
37,91,51,51
37,91,51,102
37,91,51,153
37,91,51,204
37,91,51,255
37,91,102,0
37,91,102,51
37,91,102,102
37,91,102,153
37,91,102,204
37,91,102,255
37,91,153,0
37,91,153,51
37,91,153,102
37,91,153,153
37,91,153,204
37,91,153,255
37,91,204,0
37,91,204,51
37,91,204,102
37,91,204,153
37,91,204,204
37,91,204,255
37,91,255,0
37,91,255,51
37,91,255,102
37,91,255,153
37,91,255,204
37,91,255,255
37,100,51,0
37,100,51,51
37,100,51,102
37,100,51,153
37,100,51,204
37,100,102,0
37,100,102,51
37,100,102,102
37,100,102,153
37,100,102,204
37,100,153,0
37,100,153,51
37,100,153,102
37,100,153,153
37,100,153,204
37,100,204,0
37,100,204,51
37,100,204,102
37,100,204,153
37,100,204,204
37,100,255,0
37,100,255,51
37,100,255,102
37,100,255,153
37,100,255,204
4,4,51,0
4,4,51,51
4,4,51,102
4,4,102,0
4,4,102,51
4,4,102,102
4,4,153,0
4,4,153,51
4,4,153,102
4,4,204,0
4,4,204,51
4,4,204,102
4,4,255,0
4,4,255,51
4,4,255,102
4,28,0,0
4,28,0,51
4,28,0,102
4,28,51,0
4,28,51,51
4,28,51,102
4,28,51,153
4,28,102,0
4,28,102,51
4,28,102,102
4,28,102,153
4,28,153,0
4,28,153,51
4,28,153,102
4,28,153,153
4,28,204,0
4,28,204,51
4,28,204,102
4,28,204,153
4,28,255,0
4,28,255,51
4,28,255,102
4,28,255,153
4,52,0,0
4,52,0,51
4,52,0,102
4,52,0,153
4,52,51,0
4,52,51,51
4,52,51,102
4,52,51,153
4,52,102,0
4,52,102,51
4,52,102,102
4,52,102,153
4,52,153,0
4,52,153,51
4,52,153,102
4,52,153,153
4,52,204,0
4,52,204,51
4,52,204,102
4,52,204,153
4,52,255,0
4,52,255,51
4,52,255,102
4,52,255,153
4,76,0,0
4,76,0,51
4,76,0,102
4,76,0,153
4,76,51,0
4,76,51,51
4,76,51,102
4,76,51,153
4,76,51,204
4,76,102,0
4,76,102,51
4,76,102,102
4,76,102,153
4,76,102,204
4,76,153,0
4,76,153,51
4,76,153,102
4,76,153,153
4,76,153,204
4,76,204,0
4,76,204,51
4,76,204,102
4,76,204,153
4,76,204,204
4,76,255,0
4,76,255,51
4,76,255,102
4,76,255,153
4,76,255,204
4,100,0,0
4,100,0,51
4,100,0,102
4,100,0,153
4,100,0,204
4,100,51,0
4,100,51,51
4,100,51,102
4,100,51,153
4,100,51,204
4,100,51,255
4,100,102,0
4,100,102,51
4,100,102,102
4,100,102,153
4,100,102,204
4,100,102,255
4,100,153,0
4,100,153,51
4,100,153,102
4,100,153,153
4,100,153,204
4,100,153,255
4,100,204,0
4,100,204,51
4,100,204,102
4,100,204,153
4,100,204,204
4,100,204,255
4,100,255,0
4,100,255,51
4,100,255,102
4,100,255,153
4,100,255,204
4,100,255,255
4,124,0,0
4,124,0,51
4,124,0,102
4,124,0,153
4,124,0,204
4,124,51,0
4,124,51,51
4,124,51,102
4,124,51,153
4,124,51,204
4,124,51,255
4,124,102,0
4,124,102,51
4,124,102,102
4,124,102,153
4,124,102,204
4,124,102,255
4,124,153,0
4,124,153,51
4,124,153,102
4,124,153,153
4,124,153,204
4,124,153,255
4,124,204,0
4,124,204,51
4,124,204,102
4,124,204,153
4,124,204,204
4,124,204,255
4,124,255,0
4,124,255,51
4,124,255,102
4,124,255,153
4,124,255,204
4,124,255,255
4,148,0,0
4,148,0,51
4,148,0,102
4,148,0,153
4,148,0,204
4,148,0,255
4,148,51,0
4,148,51,51
4,148,51,102
4,148,51,153
4,148,51,204
4,148,51,255
4,148,102,0
4,148,102,51
4,148,102,102
4,148,102,153
4,148,102,204
4,148,102,255
4,148,153,0
4,148,153,51
4,148,153,102
4,148,153,153
4,148,153,204
4,148,153,255
4,148,204,0
4,148,204,51
4,148,204,102
4,148,204,153
4,148,204,204
4,148,204,255
4,148,255,0
4,148,255,51
4,148,255,102
4,148,255,153
4,148,255,204
4,148,255,255
4,172,0,0
4,172,0,51
4,172,0,102
4,172,0,153
4,172,0,204
4,172,0,255
4,172,51,0
4,172,51,51
4,172,51,102
4,172,51,153
4,172,51,204
4,172,51,255
4,172,102,0
4,172,102,51
4,172,102,102
4,172,102,153
4,172,102,204
4,172,102,255
4,172,153,0
4,172,153,51
4,172,153,102
4,172,153,153
4,172,153,204
4,172,153,255
4,172,204,0
4,172,204,51
4,172,204,102
4,172,204,153
4,172,204,204
4,172,204,255
4,172,255,0
4,172,255,51
4,172,255,102
4,172,255,153
4,172,255,204
4,172,255,255
4,196,0,0
4,196,0,51
4,196,0,102
4,196,0,153
4,196,0,204
4,196,0,255
4,196,51,0
4,196,51,51
4,196,51,102
4,196,51,153
4,196,51,204
4,196,51,255
4,196,102,0
4,196,102,51
4,196,102,102
4,196,102,153
4,196,102,204
4,196,102,255
4,196,153,0
4,196,153,51
4,196,153,102
4,196,153,153
4,196,153,204
4,196,153,255
4,196,204,0
4,196,204,51
4,196,204,102
4,196,204,153
4,196,204,204
4,196,204,255
4,196,255,0
4,196,255,51
4,196,255,102
4,196,255,153
4,196,255,204
4,196,255,255
4,220,0,0
4,220,0,51
4,220,0,102
4,220,0,153
4,220,0,204
